seed,arm,task_id,best_rank,hit@32,correct_mass,entropy_nats,effective_programs,correct_entropy_nats,unique_correct_programs
0,control,197b70fb1f844000062a,118,0.0,4.039606170758998e-16,0.29865471094753276,1.3480440782412402,-0.0,1
0,control,4aa033a662070792dc21,97,0.0,5.6159288382494925e-11,0.45610131875245646,1.5779102085615608,-0.0,1
0,control,e97c87f43ee6d3900041,12,1.0,0.0010225685297649487,1.7117848481284694,5.5388386461704915,-0.0,1
0,control,f485641931030284aea2,17,1.0,3.2799775251889566e-06,0.8716861225272552,2.390938872597496,-0.0,1
0,control,ac7da5d38f40ebb233b3,9,1.0,0.015988247003392516,2.038803793495477,7.681415142223065,0.3246090426585592,3
0,control,5f3ecdbde5a435094684,63,0.0,1.1911371127465397e-15,0.001400116046394595,1.0014010966664735,-0.0,1
0,control,1a5f7445e642af7486d9,36,0.0,1.189966025159201e-07,1.1274263696913753,3.0876996680948237,-0.0,1
0,control,2ae301064b3446690b5b,60,0.0,8.5807235690586e-12,0.0244516732684807,1.024753066944198,-0.0,1
0,control,43ff5378329d31a908d6,19,1.0,0.00015007775898052188,1.7134009702434934,5.5477973230061,0.08104436150680713,3
0,control,8cd3e07a8695ec84de4a,92,0.0,1.8664749496222564e-09,1.7847587525399815,5.958142387468291,-0.0,1
0,control,c23d855160bb42211b92,47,0.0,4.493184122163141e-07,0.33985539445348395,1.4047444420379898,0.5200502421952429,2
0,control,ea6a90b744445c8e98c6,36,0.0,1.2356715570145325e-06,1.5685084936223856,4.79948439109595,0.3874531340555616,3
0,control,ae761a49eb671d8bcd4f,29,1.0,2.267802709233238e-11,0.0016298079116767936,1.0016311367704214,-0.0,1
0,control,49cc1c4ade0e21325d88,7,1.0,2.3908086292312577e-06,0.004693848062910452,1.004704881423948,-0.0,1
0,control,b8237c7c2df9ef5af6cf,116,0.0,3.6152603499699172e-12,1.8240954712035307,6.197186949104256,-0.0,1
0,control,42ac69f188af158bd62a,34,0.0,4.648206820921581e-10,0.016616888235064985,1.016755716621639,0.019977645069746454,3
0,control,01bb20645d8c9c0b5a70,22,1.0,3.197146778851105e-10,0.0027879650784552014,1.0027918550673056,-0.0,1
0,control,c248fe0da6c4946deebf,54,0.0,1.4086932898910786e-07,1.6581300706725604,5.249485494075125,0.573417963555099,2
0,control,ce67f80f51575bb9afcd,24,1.0,1.5267921723329468e-10,0.004613405088762914,1.0046240632258177,-0.0,1
0,control,a10fd8aa3b3070764b5f,1,1.0,0.6858406607904349,1.1492785151254088,3.1559151430602768,-0.0,1
0,control,d7233fcba80d5032045a,22,1.0,4.1930540502700736e-05,1.2147069214888504,3.3693064482866872,-0.0,1
0,control,7a57f90fca8b0fbb618f,24,1.0,0.0005077959806717953,1.7365822733956946,5.67790469752824,-0.0,1
0,control,98721dc886cb160c07d8,43,0.0,6.4783106583385885e-09,0.1547673587120117,1.1673863472486474,-0.0,1
0,control,583bed514edf1ea8a863,10,1.0,9.561095212449318e-07,0.02049920478718069,1.0207107565605924,0.3865732906917066,3
0,control,c4fa4dd22392907643c3,32,1.0,2.0664999356937133e-05,1.619149961990666,5.048796822805161,0.16962761527732878,3
0,control,ee1281990a1b84511ee1,2,1.0,0.14160597239122213,2.5655853598820983,13.008270661268805,-0.0,1
0,control,cdb8d51acbdb8cc0b537,8,1.0,0.003906395680745463,1.1225525993248386,3.072687541496614,-0.0,1
0,control,8fd61a032004203f5aaf,85,0.0,2.793871803117789e-08,2.3672076568417206,10.66756315991244,-0.0,1
0,control,4dcf25737278d8b047f7,104,0.0,9.37944194974046e-10,1.5679133198795796,4.796628713903702,-0.0,1
0,control,8ddb75f8606e3b11d463,31,1.0,1.7921990066592422e-07,0.9657756703179292,2.6268244161754715,0.46379804667418817,2
0,control,ab7d83b5ce1ad6c7eb5d,2,1.0,0.21955519752289146,1.9441650230798062,6.987794771099995,0.0017783404718480266,2
0,control,111748e7fd991d25a812,97,0.0,1.1794031480302656e-13,0.7898161815731731,2.2029914386144225,-0.0,1
0,control,853790fc3cd328480841,32,1.0,1.2225587979898086e-05,1.8083331556626931,6.100270751357443,-0.0,1
0,control,6fbd5a52dafe90b8939f,29,1.0,0.00011733817255524984,2.1204399639687583,8.334803694441344,-0.0,1
0,control,f6bb5ff5948e95975ac6,68,0.0,3.130342243460381e-07,2.054526261480639,7.80314034872013,0.042946895225367154,3
0,control,74f7adb1790af4e21ed1,63,0.0,2.1894992526030395e-07,1.8404984864209044,6.299677782287831,0.6319978329286065,3
0,control,3061fcd0b38439300453,55,0.0,5.2900121452521094e-15,0.0011573333555723235,1.0011580033242544,-0.0,1
0,control,5b7d37fe0fb9e3fe3329,2,1.0,0.1521622151971959,2.003297914787913,7.413464803098335,-0.0,1
0,control,9b6df06fe8420bdb65e9,83,0.0,5.19116362418099e-10,1.737551185011564,5.683408751383736,0.693008092648272,2
0,control,88c27b5f4811cf2ae42d,78,0.0,1.970811518392651e-09,1.5455404144006963,4.690505759078366,-0.0,1
0,control,ff0c79f40b5bf5b3eedf,58,0.0,1.8342738700956346e-15,0.000931598698767878,1.0009320327716191,-0.0,1
0,control,273d1eb57d156008da5c,27,1.0,8.674387140952168e-11,0.00173941433555489,1.0017409279941696,0.018338666660508103,3
0,control,c7e2ff8571b0daf0f3bd,38,0.0,4.0984712170572966e-12,0.005655164040690228,1.0056711846663717,-0.0,1
0,control,2000e0a8b364cfdfff20,31,1.0,0.00019998136454023183,1.7852158971892922,5.960866743045396,8.980070234536771e-05,2
0,control,19d7e820450c66593530,116,0.0,2.1713185941472197e-20,0.0032256138930834726,1.0032308217836197,-0.0,1
0,control,9d18d238ac68cdbb22f2,16,1.0,3.515243768396372e-05,0.38485279654589993,1.4693980050584832,-0.0,1
0,control,f43be2ef382b82ab43fe,31,1.0,2.764737639570814e-10,0.013445936668561798,1.0135367397962862,-0.0,1
0,control,13145daea2153b37fb96,55,0.0,2.1556405332421935e-06,2.081838539536394,8.019198983621289,-0.0,1
0,control,665110b43645d2dc4143,41,0.0,8.460306821065791e-07,1.5604101565606514,4.760773507231699,-0.0,1
0,control,ca706e174b5be8e12102,39,0.0,8.810487153461109e-06,2.1743485517501697,8.796452821446444,0.5576411198497908,3
0,control,137d588db61eecaf1f31,14,1.0,0.0022629037766431787,1.9497205301047962,7.026723548464435,0.04560743982599795,3
0,control,829aa1b381637c18dd5b,121,0.0,4.485129560917513e-11,2.42182070461986,11.266353354025203,-0.0,1
0,control,4258a8bc79dcb27db460,49,0.0,8.049865868899028e-09,1.2588279407384333,3.5212919049905653,-0.0,1
0,control,304c1fb8ad1d35558462,1,1.0,0.41221145645775936,1.5700379939034952,4.806830820572118,-0.0,1
0,control,55f25dc94db5d9e5da70,3,1.0,0.005296089896761339,0.1683933249084654,1.1834019805967109,-0.0,1
0,control,ee62ea9f9a0b464346ec,90,0.0,7.050737776647462e-08,2.255966426726384,9.544512926769972,0.5482767997397818,3
0,control,f6cea12943a60a861722,15,1.0,0.001041443215583079,1.6301548310025467,5.1046650177561,0.039507438738472796,3
0,control,dd7598e26e11f0846052,118,0.0,1.87521770994538e-09,3.1121439169745155,22.469164823086967,-0.0,1
0,control,1431167bfbe011d0287a,72,0.0,1.0197567414754355e-08,1.87647452667103,6.530441334402236,-0.0,1
0,control,3140bee1dd67e67235b7,76,0.0,3.196474646454471e-07,1.4249105192777878,4.157485811278453,0.11895999801733803,3
0,control,89a895095ca19a6e35d0,67,0.0,1.4342947704131444e-13,0.004685567920067927,1.004696562358457,-0.0,1
0,control,41764ad539eb835d7de7,107,0.0,1.5386060232315786e-13,0.8352468901628375,2.30538315445317,-0.0,1
0,control,fee7ad23b0dc778be3c6,11,1.0,0.0027946933736467338,1.3603275034819926,3.8974695276408657,-0.0,1
0,control,00c5e55894ae0130975b,82,0.0,3.543472720629308e-09,1.8016922745572048,6.05989379625509,-0.0,1
0,control,24a967b9d706ed579681,42,0.0,2.9978121018749567e-05,2.268793256462291,9.667727304574248,0.001394849877598339,2
0,control,c671adcabc2780906da7,98,0.0,6.945866576778793e-13,1.0430823742377144,2.837951174048627,-0.0,1
0,control,4ad2b37d053bbb4d9190,6,1.0,0.005599875924902637,0.9706910940087876,2.6397681570662233,-0.0,1
0,control,04a09271b4e0bccb5df4,25,1.0,2.9830160990971135e-05,1.2021639172302827,3.3273091598486224,-0.0,1
0,control,c535bda5f186dd7af874,63,0.0,8.633034251671607e-09,1.5814715098984946,4.862105185667975,0.69197231384003,2
0,control,32891c5755f142099ffa,115,0.0,2.4896878666668677e-14,1.3115342043378242,3.711864103991917,-0.0,1
0,control,9c04000f1abf03398095,5,1.0,1.6814610694512208e-05,0.003297629781607167,1.0033030729442294,-0.0,1
0,control,da19714589c0bb7a102a,32,1.0,1.0140757115747612e-06,1.6374365776629336,5.1419715587471675,0.09509409594218676,2
0,control,d089a22be080a3f595f5,75,0.0,2.1175218439072374e-11,0.6702280540758733,1.9546830432446312,-0.0,1
0,control,c7ec16b21c60a2f33095,4,1.0,0.03823128028232103,1.4301843160702608,4.179469464321714,-0.0,1
0,control,3bdd6e1aeb4e251f1b71,4,1.0,0.06065203315665346,1.556241029194547,4.740966553664694,-0.0,1
0,control,aac13f01060dfcd040c1,7,1.0,0.008874834595796556,1.1359579421882242,3.114155295241924,0.003836058814070906,3
0,control,b7bc142c8ded869371ed,5,1.0,0.030555480053110703,1.6673423242145486,5.298068521409131,-0.0,1
0,control,9e612c3df8e89db9dd3a,41,0.0,8.59424292426313e-07,1.7751038992234223,5.900894202795067,0.4607005193987205,3
0,control,69e826f56dded7285c04,88,0.0,9.354804866249813e-13,0.8745782028408287,2.3978636685482586,0.22053950109291803,2
0,control,65504323aa70c036c417,94,0.0,2.42299612058924e-10,1.4711261564184457,4.354135819079248,-0.0,1
0,control,be1e1e141a404f5ce54d,2,1.0,0.1718835499444,2.4213240435858405,11.260759184636733,-0.0,1
0,control,97352671a9cebe4d6b16,84,0.0,2.7594151139579205e-08,2.0134053263386145,7.488775700854599,-0.0,1
0,control,fb4b5683b3cfe950fe1f,40,0.0,4.777038493348808e-06,1.6291336730131503,5.099455008863863,0.6568359440627787,3
0,control,ec979c3a14a8c586ecc9,4,1.0,7.744858677339434e-05,0.006597901388877697,1.0066197154896184,-0.0,1
0,control,1007006ba9b21b4dc7c4,27,1.0,0.00016225386661365994,2.034173580263886,7.645930765704436,-0.0,1
0,control,4b217fa3f46998e5c12f,54,0.0,3.8597826162615346e-14,0.0029298165575318714,1.0029341126646396,-0.0,1
0,control,d9c8c72eea8de1c1dd07,6,1.0,0.013843933202600142,1.3350443602992088,3.800164519115385,0.000325186991517711,2
0,control,a9f31556ae16fdc71564,24,1.0,4.915101902639311e-05,1.6918527424109666,5.429530914228427,-0.0,1
0,control,613c24f46ff8cc0dcfad,61,0.0,8.639287563790798e-07,2.1502093133253095,8.58665551050964,-0.0,1
0,control,74858f85a8b3af16abcc,10,1.0,0.002003483252353716,1.4938506451566806,4.454214137083403,-0.0,1
0,control,e984477d5e98c58e98a5,76,0.0,8.373650259390771e-08,1.5160450359978033,4.5541779207699005,-0.0,1
0,control,e2c5b92cb65ea2a6da32,56,0.0,8.761863612385687e-09,0.4619635746174325,1.5871874882611698,-0.0,1
0,control,0d685122e0d52ae8300d,38,0.0,1.655525874687694e-05,1.8760699828156484,6.527800018787496,0.5548620250080015,3
0,control,726986e2427a420574c3,83,0.0,4.1173437630050616e-10,1.7444811147354864,5.722931160212694,-0.0,1
0,control,36b673691993bb06ff12,106,0.0,4.872279941675534e-11,1.4039972913637837,4.07144222353975,-0.0,1
0,control,50568adaf9b36025a742,60,0.0,1.34233903461884e-08,1.124293567299664,3.0780416514176117,0.17529010432484846,2
0,control,d256aeb4667b1dffcf06,22,1.0,0.0032137367081153424,2.4259489664468483,11.312959946422897,-0.0,1
0,control,1d99ed93714593cec761,27,1.0,2.3866378801768722e-05,1.5236592458091254,4.588986739628371,0.46193073342213953,3
0,control,4e6e5fb53d21a4d4ccea,116,0.0,8.82168179531072e-21,0.0049768171254283,1.0049892220502548,-0.0,1
0,control,c066e4495d39a81b940b,28,1.0,1.8891948411468678e-06,1.6619178450378338,5.269407066051999,0.47204769793648804,3
0,control,c823170a57cfae104e63,99,0.0,1.261813860249576e-12,0.8954227590900393,2.4483706416448556,-0.0,1
0,control,a4d64e3326563200acf7,9,1.0,0.006529121716142655,1.5182379563622201,4.564175828576772,-0.0,1
0,control,3c5ddd208f6b17942161,46,0.0,1.5205391381427566e-06,1.8682747131262814,6.477111877704697,-0.0,1
0,control,4af19cac715ae96d93be,100,0.0,1.9047957849144823e-12,1.1088024501845752,3.03072677405766,0.4135518885227032,2
0,control,61e4a1530d0b8b1a6b73,21,1.0,1.0288598138923181e-05,1.3645599259112349,3.914000222852796,-0.0,1
0,control,d910b9a053a4adc81368,73,0.0,1.7472606468683151e-09,1.6181370208933303,5.043685278295055,-0.0,1
0,control,60a576ec64346da30cee,40,0.0,2.504249504467552e-05,1.3138732989219453,3.7205566676154573,-0.0,1
0,control,837aa71620c56eb3f239,6,1.0,0.008970078474803895,1.2171899368165935,3.377682882945824,-0.0,1
