model,seed,arm,phase,evaluation_set,family,depth,score_key,method,target_control,tasks,rows,mrr,correct_mass,hit@1,hit@8,hit@16,hit@32,hit@64,hit@100,hit@125,iid_pass@1,iid_pass@8,iid_pass@16,iid_pass@32,iid_pass@64,iid_pass@100,iid_pass@125
Qwen/Qwen3-8B,0,atomic_control,,dev_A,A,3,score,positional_bigram,own_target,200,200,0.11389078144395626,0.030566278671463786,0.02,0.245,0.4,0.6,0.8,0.945,1.0,0.030566278671463786,0.134619153893318,0.19202916118826885,0.2541133414815451,0.3176210450616026,0.3579919763866438,0.37781251261844856
Qwen/Qwen3-8B,0,atomic_control,,dev_A,A,3,score,positional_bigram,minus_bias_only,200,200,0.031302288442979706,0.00404840434592253,0.0,0.04,0.11,0.28,0.51,0.78,1.0,0.00404840434592253,0.025109208637411923,0.04026411635226003,0.0597997200211316,0.08556469316305647,0.10599115020847324,0.11697980626995072
Qwen/Qwen3-8B,0,atomic_control,,dev_A,A,3,score,positional_bigram,shuffled_program_bias,200,200,0.11168709258838469,0.039400496989798334,0.035,0.185,0.275,0.515,0.775,0.91,1.0,0.039400496989798334,0.08480079346500136,0.10798348606586324,0.13200002175202707,0.15231498450412378,0.16257792838628832,0.16689631579241584
Qwen/Qwen3-8B,0,atomic_control,,dev_A,A,3,score,full,own_target,200,200,0.10205511819167,0.02734899760199995,0.03,0.22,0.39,0.57,0.82,0.945,1.0,0.02734899760199995,0.13388707313186715,0.2061474701191186,0.294391212145831,0.3846524915897062,0.43808350683736735,0.4631822392643618
Qwen/Qwen3-8B,0,atomic_control,,dev_A,A,3,score,full,minus_bias_only,200,200,0.03942172305972328,0.0049944931228478266,0.0,0.09,0.115,0.28,0.555,0.835,1.0,0.0049944931228478266,0.03355812140689807,0.056424554723500824,0.08524785165264143,0.11606315038501194,0.13707953752171195,0.1483996066686129
Qwen/Qwen3-8B,0,atomic_control,,dev_A,A,3,score,full,shuffled_program_bias,200,200,0.09966341240272021,0.02614780370259202,0.03,0.2,0.28,0.54,0.78,0.915,1.0,0.02614780370259202,0.05853144820533013,0.0734866191184338,0.09363163168220616,0.11891913971859294,0.13621186706129151,0.14463683446016862
Qwen/Qwen3-8B,0,atomic_control,,dev_A,A,3,score,train_frequency,task_blind,200,200,0.07518410567300605,0.023230476190476194,0.015,0.1275,0.312,0.65,0.8675,1.0,1.0,0.023230476190476194,0.16773864595650576,0.3004712403400752,0.49205271419594004,0.7069391248841798,0.8262803491206725,0.8749736050486825
Qwen/Qwen3-8B,0,atomic_control,,dev_A,A,3,score,train_antifrequency,task_blind,200,200,0.013813597036078255,0.0011901588505375442,0.0,0.0,0.0,0.0,0.30000000000000004,0.8242857142857142,1.0,0.0011901588505375442,0.009471090930378465,0.018828476031408647,0.03720838090782799,0.07267121904816198,0.11059722092639167,0.1357715385323209
Qwen/Qwen3-8B,0,atomic_control,,dev_A,A,3,score,train_unseen_first,task_blind,200,200,0.014007561805081305,0.00909131167900183,0.0,0.0,0.0,0.0,0.3644634479444606,0.8105423057954704,1.0,0.00909131167900183,0.06987116099389462,0.133622115254359,0.24515113930864682,0.41774930146932987,0.5550696537730985,0.6262384492399538
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,raw,own_target,200,200,0.018663855263927505,5.462086196030618e-05,0.0,0.0,0.005,0.165,0.465,0.755,1.0,5.462086196030618e-05,0.0004326670579506201,0.0008556757905775392,0.0016737753602576928,0.003205286903861423,0.004776760667140859,0.005783303654817655
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,unigram,own_target,200,200,0.06286765702971063,0.017591109554490857,0.01,0.15,0.195,0.265,0.45,0.69,1.0,0.017591109554490857,0.06240423736776763,0.08546780295796257,0.10922835931843433,0.13135206457267176,0.14463343621966251,0.15102618368870385
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,unigram,minus_bias_only,200,200,0.04890072022224029,0.00484499764402399,0.0,0.05,0.27,0.365,0.645,0.82,1.0,0.00484499764402399,0.03185748893100791,0.052616182326815523,0.07827924023516575,0.10829558819744908,0.13217370764624556,0.14565711939157905
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,unigram,shuffled_program_bias,200,200,0.036673105837359506,0.001771755536356624,0.0,0.085,0.12,0.14,0.395,0.705,1.0,0.001771755536356624,0.010429665083285765,0.015746522172636217,0.021081842409287125,0.02655976758068287,0.030658007591413794,0.032871940553579865
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,positional,own_target,200,200,0.057534465749150526,0.014719181142507524,0.02,0.1,0.14,0.25,0.425,0.685,1.0,0.014719181142507524,0.05588002281348541,0.07714143445365053,0.09981275841330056,0.12264634972907967,0.13795661496561748,0.14595209843803283
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,positional,minus_bias_only,200,200,0.05164624296765375,0.007049890402885644,0.0,0.125,0.25,0.41,0.585,0.88,1.0,0.007049890402885644,0.0476326842748227,0.08043981722124553,0.12220646726906625,0.16720332095772095,0.19676475142479466,0.2114139633983526
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,positional,shuffled_program_bias,200,200,0.03105277769235339,0.00021624418463984263,0.0,0.07,0.12,0.19,0.47,0.735,1.0,0.00021624418463984263,0.0016601643756128453,0.0031721384730066305,0.0058159303192431185,0.009937280313252734,0.013317035295541598,0.01515597389120283
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,bigram,own_target,200,200,0.06284914667645328,0.012967240003658302,0.005,0.105,0.21,0.335,0.53,0.81,1.0,0.012967240003658302,0.0680505473714882,0.10161134964340174,0.13993456620150557,0.18010126122744297,0.20522436537308286,0.21724076514307314
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,bigram,minus_bias_only,200,200,0.06684620813112713,0.015549563842865792,0.0,0.155,0.3,0.465,0.585,1.0,1.0,0.015549563842865792,0.0815875705201751,0.11996468108476478,0.16757387284742353,0.22762083674446668,0.2702486080778677,0.2909803596560064
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,bigram,shuffled_program_bias,200,200,0.028985062734984596,0.0001235451917803017,0.0,0.055,0.13,0.195,0.49,0.76,1.0,0.0001235451917803017,0.0009420846879779711,0.0017873302496740537,0.003237081992446112,0.005436212454020051,0.0072139397334907065,0.00819225841411602
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,positional_bigram,own_target,200,200,0.06284914667645328,0.012967240003658325,0.005,0.105,0.21,0.335,0.53,0.81,1.0,0.012967240003658325,0.06805054737148826,0.10161134964340167,0.1399345662015053,0.1801012612274425,0.2052243653730824,0.21724076514307264
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,positional_bigram,minus_bias_only,200,200,0.06684620813112713,0.015549563842865797,0.0,0.155,0.3,0.465,0.585,1.0,1.0,0.015549563842865797,0.08158757052017564,0.11996468108476574,0.16757387284742478,0.22762083674446784,0.2702486080778687,0.2909803596560072
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,positional_bigram,shuffled_program_bias,200,200,0.028985062734984596,0.00012354519178030293,0.0,0.055,0.13,0.195,0.49,0.76,1.0,0.00012354519178030293,0.0009420846879779786,0.0017873302496740646,0.0032370819924461202,0.005436212454020035,0.007213939733490651,0.008192258414115939
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,full,own_target,200,200,0.07229418026097134,0.018388972333217294,0.02,0.16,0.2,0.34,0.545,0.835,1.0,0.01838897233321729,0.09215543294463767,0.1384512634526138,0.1902633460102986,0.23877882355399144,0.26770899020869476,0.28208413460801723
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,full,minus_bias_only,200,200,0.041945828771276034,0.004769147117897383,0.0,0.045,0.3,0.52,0.66,0.92,1.0,0.004769147117897383,0.03629527154823185,0.06868020487075208,0.12360250647121744,0.20411527426050824,0.26436534932154293,0.29447672706728695
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,full,shuffled_program_bias,200,200,0.026169045607106044,8.950248041002508e-06,0.0,0.035,0.12,0.16,0.46,0.77,1.0,8.950248041002508e-06,7.15116325847129e-05,0.00014281731534506527,0.00028481445181059923,0.0005663768986619542,0.0008793180522845949,0.0010943008066311415
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,train_frequency,task_blind,200,200,0.009924886738241658,0.00038095238095238107,0.0,0.0,0.0,0.0,0.0,0.4565217391304347,1.0,0.00038095238095238107,0.003043558650075675,0.0060778540508949,0.012118767791925823,0.02409067105105702,0.03738572844563032,0.046511695822809625
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,train_antifrequency,task_blind,200,200,0.09601494013013269,0.02062461850020644,0.021739130434782594,0.17391304347826084,0.3478260869565217,0.6956521739130433,1.0,1.0,1.0,0.02062461850020644,0.15356529081616016,0.2835482830888684,0.4866969373350916,0.7365199658588253,0.8755719490071155,0.9260994155389659
Qwen/Qwen3-8B,0,atomic_control,,dev_B,B,3,score,train_unseen_first,task_blind,200,200,0.09601494013013269,0.013322235759508442,0.021739130434782594,0.17391304347826084,0.3478260869565217,0.6956521739130433,1.0,1.0,1.0,0.013322235759508442,0.1017386189623677,0.19312649133636564,0.348955141016836,0.5761405915915921,0.738462417123654,0.812967261787282
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,raw,own_target,200,200,0.0808158397091072,0.02621154242944915,0.035,0.12,0.225,0.4,0.7,0.865,1.0,0.02621154242944915,0.05603488071472482,0.06453374362366125,0.07660485702954473,0.09365833969631421,0.10713049481586967,0.11442435822387143
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,unigram,own_target,200,200,0.07346852875904887,0.019721223604009686,0.015,0.13,0.255,0.52,0.775,0.895,1.0,0.019721223604009686,0.0661663364390674,0.08733603822788165,0.11079520505472586,0.1384812241365392,0.15812440656956192,0.16813422988762117
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,unigram,minus_bias_only,200,200,0.05258710220444631,0.01267684845832725,0.015,0.075,0.14,0.275,0.53,0.815,1.0,0.01267684845832725,0.029964801537371227,0.03992527844182047,0.05239783923949819,0.06663316691142761,0.07748918037590175,0.08361184216406364
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,unigram,shuffled_program_bias,200,200,0.07550097926395637,0.0275497372223948,0.03,0.125,0.19,0.415,0.72,0.87,1.0,0.0275497372223948,0.03596769921285344,0.03728937605412093,0.03942171490451531,0.04322299262594596,0.04689465628531012,0.049131694358054576
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,positional,own_target,200,200,0.08461338806161547,0.01978843236461953,0.02,0.165,0.295,0.52,0.76,0.915,1.0,0.01978843236461953,0.09048309406927185,0.12917403176940428,0.1802686037338172,0.2434937291931409,0.28693967911913204,0.30884390742149476
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,positional,minus_bias_only,200,200,0.04795258851430589,0.009673621265718538,0.015,0.05,0.115,0.285,0.58,0.875,1.0,0.009673621265718538,0.03464670231128877,0.04636535572295397,0.060893724318261545,0.07928483570158035,0.09367580600994894,0.10173875737934042
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,positional,shuffled_program_bias,200,200,0.052992597822091286,0.0031465357512784364,0.0,0.105,0.18,0.395,0.72,0.915,1.0,0.0031465357512784364,0.018790749831138202,0.029013841392973198,0.04011899719380155,0.051001005083601954,0.057996498568011215,0.061506585690302415
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,bigram,own_target,200,200,0.08000282042672978,0.020216934671546144,0.02,0.155,0.25,0.465,0.715,0.925,1.0,0.020216934671546144,0.08226384808028847,0.11881310986963277,0.16469308527931947,0.22031132724735156,0.2606696778122807,0.2818702624838071
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,bigram,minus_bias_only,200,200,0.03072217331929985,0.00406184493059558,0.0,0.04,0.1,0.3,0.58,0.83,1.0,0.00406184493059558,0.02501281549363749,0.039594849728782,0.057182658878569256,0.0787576398354435,0.09569226386923643,0.10497791022149176
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,bigram,shuffled_program_bias,200,200,0.052222514706781256,0.0026497505439357417,0.0,0.1,0.19,0.405,0.725,0.895,1.0,0.0026497505439357417,0.01745969456096984,0.028839499087205976,0.04238869761354313,0.055125024284018845,0.06192205961227886,0.0648314563043489
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,positional_bigram,own_target,200,200,0.08000282042672978,0.02021693467154615,0.02,0.155,0.25,0.465,0.715,0.925,1.0,0.02021693467154615,0.08226384808028842,0.11881310986963277,0.16469308527931947,0.22031132724735145,0.26066967781228045,0.2818702624838069
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,positional_bigram,minus_bias_only,200,200,0.03072217331929985,0.004061844930595509,0.0,0.04,0.1,0.3,0.58,0.83,1.0,0.004061844930595509,0.025012815493637257,0.039594849728781856,0.05718265887856926,0.07875763983544362,0.0956922638692366,0.10497791022149197
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,positional_bigram,shuffled_program_bias,200,200,0.052222514706781256,0.0026497505439357326,0.0,0.1,0.19,0.405,0.725,0.895,1.0,0.0026497505439357326,0.017459694560969803,0.028839499087205938,0.042388697613543115,0.05512502428401886,0.06192205961227888,0.06483145630434894
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,full,own_target,200,200,0.07816402170193451,0.019170927072151067,0.015,0.14,0.255,0.46,0.71,0.91,1.0,0.019170927072151067,0.10465478177927759,0.16039584508344795,0.229941284192594,0.3100065780702498,0.3645405559828887,0.3918303028599926
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,full,minus_bias_only,200,200,0.03773768822411846,0.004741458591347184,0.0,0.075,0.1,0.295,0.585,0.86,1.0,0.004741458591347184,0.03169544420032313,0.05306973782147246,0.07995081826091718,0.10967518076992888,0.1312160961393634,0.14316873919242246
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,full,shuffled_program_bias,200,200,0.05179430363196019,0.002794849037867982,0.0,0.1,0.19,0.405,0.735,0.905,1.0,0.002794849037867982,0.013593169737454296,0.01922397892190254,0.026127511668838997,0.035269450659324804,0.042448623476888464,0.04635127143361702
Qwen/Qwen3-8B,0,atomic_control,,dev_C,C,3,score,train_frequency,task_blind,200,200,0.07661139764621193,0.022584761904761903,0.015,0.1475,0.273,0.605,0.87125,1.0,1.0,0.022584761904761903,0.1632201000493237,0.2928084959791996,0.48125881257170655,0.6964288627361668,0.8187367236456996,0.8692977157523072
