replicate,arm,task_id,task_fingerprint,best_rank,correct_programs,entropy_nats,effective_programs,correct_mass,correct_entropy_nats
0,atomic_control,s4c-5375008b6f3ab8f8bed1243a,5375008b6f3ab8f8bed1243a27ac582996f52df8b70f06cd9057c39a3ea969b5,27,3,0.07894207745008423,1.082141639851825,6.365180698612625e-11,0.24825640817007583
0,atomic_control,s4c-5378670b8d1880c618410142,5378670b8d1880c618410142a8b20546cee73e2782bf48f3c8ea52a12d70b4f3,45,1,0.8964805309943256,2.450961829522132,3.296280725138481e-10,-0.0
0,atomic_control,s4c-53d0bd596b3e6e47f2b6446b,53d0bd596b3e6e47f2b6446b915513efe6f7b8d1924b9e59ba510988cbd6fbe6,4,1,0.5862574205333463,1.7972494637932428,0.00856346310121157,-0.0
0,atomic_control,s4c-54378ad1dcda2799aa9669df,54378ad1dcda2799aa9669dfb34ac8994439fbba0c5a6097a5f4ae523ab3e8e4,115,1,0.6922803439099277,1.9982670778886742,4.928898411461795e-18,-0.0
0,atomic_control,s4c-546e5eca66b34f44f2abfb03,546e5eca66b34f44f2abfb03b88c7d9d078ac78795920897105567c62dd1b3fe,46,1,0.975603500765897,2.6527676753171057,6.827563818470297e-09,-0.0
0,atomic_control,s4c-5576d6ded8c0d6b1a19f9ee8,5576d6ded8c0d6b1a19f9ee82edb7663de83cf21e8c50e33841d296846d52dad,98,3,0.5008027384090736,1.650045293941032,1.721129706017845e-14,0.346787980419093
0,atomic_control,s4c-55974e647a8bf8b5923e34d5,55974e647a8bf8b5923e34d55462352e22c86a3dd18471eeeb96df914b894761,78,1,0.8654235025422787,2.37601212010642,9.048790982063307e-11,-0.0
0,atomic_control,s4c-55bef04fb2cb7a1cee4e903a,55bef04fb2cb7a1cee4e903a7dbc2f3ab82fba01eac461498fb33bc9d03aa5b0,6,1,1.6132892271052726,5.019293702567726,0.030146756350982015,-0.0
0,atomic_control,s4c-55debbe5b27c53ab467fbee1,55debbe5b27c53ab467fbee139413241711fedfccd6f9429942c2c7f7e7b687e,33,1,1.0006173225121304,2.719960403083713,1.830996223930911e-07,-0.0
0,atomic_control,s4c-56261be90eb5203874f368c4,56261be90eb5203874f368c41ed7b268f61a4b273cd8cf18de14b8198bc625cb,104,1,0.4191664640256748,1.5206934744795297,1.329552488882444e-15,-0.0
0,atomic_control,s4c-56bba375fc8a8587bffa1875,56bba375fc8a8587bffa1875b423ef58606e2c7aefeea01533d5146a90f1b4b4,53,1,0.8888713462199922,2.432382783427129,1.9545435578644574e-09,-0.0
0,atomic_control,s4c-56cc109a15b3641f3743271a,56cc109a15b3641f3743271af828441788f052960505030d2dbd67f7af8d67d6,38,1,0.9174736653764475,2.502959083610239,7.986347973445002e-09,-0.0
0,atomic_control,s4c-5757bcae8828c2c002b0de73,5757bcae8828c2c002b0de73908884932482d6ef4394a8710ce14aa39f986f51,44,3,0.24415082003264368,1.276536843300073,1.8240212449469723e-09,0.18716892320792317
0,atomic_control,s4c-57ceaa7c2fd7e09e494997f3,57ceaa7c2fd7e09e494997f31804e9fcb2b4e5bc5b18c6f1940084e005aaa732,80,2,0.9467579866679037,2.5773403281995355,3.5242887505970585e-11,0.6886962342482033
0,atomic_control,s4c-583548bf7bec98a22be0c610,583548bf7bec98a22be0c6102e49f73a78ce09642243c07e0dbc2f5bcc36056b,26,3,0.9691749557701157,2.635768936074078,1.8437271749598467e-05,0.0057644029973043815
0,atomic_control,s4c-5891b96c7248c66fb36e7c09,5891b96c7248c66fb36e7c0942805a8d0c742736da5770c1315fc67a93cd482e,105,1,1.7160493573512876,5.5625095110984235,7.695178623361363e-19,-0.0
0,atomic_control,s4c-58c46e4849d220e6e4920bcb,58c46e4849d220e6e4920bcb3df9c859b251a17de5c5c565e004671f553611e5,10,1,0.8935029215334316,2.443674676921606,0.0003646448781298746,-0.0
0,atomic_control,s4c-58cdf3abc573dc4a6cf3d264,58cdf3abc573dc4a6cf3d2641acd6c807f201baa2576bf6b76805a8c4af3bb6e,11,1,1.5645654360888037,4.7805970094977575,0.00039423819210539934,-0.0
0,atomic_control,s4c-596303fb5537fd953abb5456,596303fb5537fd953abb5456a6bfe3426168790e20d187c370353fa3c910d9fa,6,1,0.7339636463715583,2.083321815222169,0.011443580729477711,-0.0
0,atomic_control,s4c-59b7e348524dfe74f1c231cc,59b7e348524dfe74f1c231cc1a7374f74a8ff6ea9484653449b6304f19258d6f,78,1,0.3901588137772,1.4772153774084258,1.667434801967133e-12,-0.0
0,atomic_control,s4c-5a04543affb2cc822ae7353e,5a04543affb2cc822ae7353efcdb88891200be1b3a77f7226d123bf5b0fff6cb,38,2,0.399699905954062,1.491377077099414,5.591694670388792e-08,0.6240400522819746
0,atomic_control,s4c-5a6edf3d7685d07f554cbb95,5a6edf3d7685d07f554cbb952ec63c4345e8ed9610027daf5335cf0db2765aec,105,1,1.6406130067672247,5.158330634827652,2.001765639541007e-17,-0.0
0,atomic_control,s4c-5a7e33989f0134adbb3d7657,5a7e33989f0134adbb3d765779980966c801bad54c4dc78e6d5a7e6dd18a532d,45,3,0.9518183283362902,2.590415605639962,2.325525156173664e-09,0.21306100533162675
0,atomic_control,s4c-5aa45372c8a1b7c20a16893d,5aa45372c8a1b7c20a16893d2384fdcacf205cf4c7ae65e85ab83ac3d8b929ae,97,3,1.2593968369382682,3.5232957245024332,1.90987776544759e-14,0.2285211799681021
0,atomic_control,s4c-5bcaa874f5dbd919a330bc7e,5bcaa874f5dbd919a330bc7e32e984b75ebaceaabf1e2209cfa63c141c01f887,25,2,1.291915403778637,3.6397514770375605,9.547331305147675e-08,0.004825029646991857
0,atomic_control,s4c-5bd01eb2a11ef75fcb1d1932,5bd01eb2a11ef75fcb1d193282be9479d2d45f734bc2969d7ea4366467a9bd6b,10,1,0.05235054986801764,1.0537450679705889,2.4270432943051453e-06,-0.0
0,atomic_control,s4c-5c30fc3d768ecf92bca7fdcc,5c30fc3d768ecf92bca7fdccdfbf9aa8d4afc89de2d686d26df9fa089279a203,18,1,0.24113630486240933,1.272694497934491,3.2052577797959152e-06,-0.0
0,atomic_control,s4c-5c38648922d71a278d42d501,5c38648922d71a278d42d501253998b6ccac702212b54750ce0bf8cc7bf37bb6,1,1,0.04619847196581806,1.0472822464977196,0.9934576679871086,-0.0
0,atomic_control,s4c-5c897f1fc356cb2bbc8bdf43,5c897f1fc356cb2bbc8bdf43371f87ac484962feef7cd996b941c8efb3857771,59,3,0.2839123893593807,1.3283165509908388,7.440265889403982e-12,0.5297617307362695
0,atomic_control,s4c-5ccb1e50159ef2fe15038d33,5ccb1e50159ef2fe15038d33828c5a4ee7d851db5a1af5e2d0db8dda4194069f,38,3,1.170839230946923,3.22469776941752,6.651327393906996e-08,0.09640284438357596
0,atomic_control,s4c-5d4d20cffeafe363a37a1b06,5d4d20cffeafe363a37a1b062ef465d8462dba18fa09858df4b8d51fbff06aea,38,2,1.6649787865604109,5.285561123639886,1.5893706656494765e-07,0.01971552887936334
0,atomic_control,s4c-5d8343f045270cceeba022f5,5d8343f045270cceeba022f5de3f108efda8788db36e9f40688e13f8a8ebde3a,25,1,0.5357556766505063,1.708739008662425,1.031717884306391e-06,-0.0
0,atomic_control,s4c-5de3f516e16a6164e255515d,5de3f516e16a6164e255515d93b4e573ffdc7f46aada9489adf2d3cdbbc1e7dd,8,1,0.5177004535577192,1.678164192802952,0.0011510896725659397,-0.0
0,atomic_control,s4c-5deedf3891944d1679da4f0f,5deedf3891944d1679da4f0fc7d4a4379ed7a6da15f2e45a681c5093970261e0,19,3,0.9054082531174388,2.4729413029983904,6.676087856678079e-06,0.018777894068010097
0,atomic_control,s4c-5dffcb80a369e8ddf991de0e,5dffcb80a369e8ddf991de0e4f48edb968132dd7ca010597a15ad560428876d8,28,1,0.6285495766177189,1.8748892230138112,3.007839073707353e-08,-0.0
0,atomic_control,s4c-5e275269df663e156bcee79e,5e275269df663e156bcee79e3dedd0ad2320830bf9b136e098657c2d3e9a8e91,47,1,0.6966690468227134,2.007056150641544,1.2034399185654217e-10,-0.0
0,atomic_control,s4c-5e4244e3e0d766a7187562b6,5e4244e3e0d766a7187562b602fde220429e1bdfef0b748a6835dc41cf50ca4b,35,1,0.8750354419616184,2.3989603163198647,4.3608422235329e-08,-0.0
0,atomic_control,s4c-5e5bc3ae7450d983be89ee7e,5e5bc3ae7450d983be89ee7ed84f841d5d718ba16a002288aaaa2ffa12e473fd,47,3,0.4767111989981956,1.6107681854082725,2.114452523822674e-07,0.0018041719693526674
0,atomic_control,s4c-5ea7514551b9fae2b5c5ea30,5ea7514551b9fae2b5c5ea3012a59c97b4ff7056b75ab26a3dfe4472143712f2,30,1,0.48939230888460183,1.6313245772277463,6.215024890815613e-08,-0.0
0,atomic_control,s4c-5eb49038e5e07f28f0384d80,5eb49038e5e07f28f0384d80d2396229f82e1726ebadc4c50a408cb92656ef71,6,3,0.0836586980914929,1.087257747331725,8.142772894693182e-06,0.667395896202606
0,atomic_control,s4c-5f17d8afc6c646df8afbac30,5f17d8afc6c646df8afbac30c211c92be3f89e993a2a27952a436b77eee354a7,4,3,0.06799732703095437,1.070362447429261,6.469146161552332e-05,0.17099254821582296
0,atomic_control,s4c-5f39224ed8ad2f15ea52e9e9,5f39224ed8ad2f15ea52e9e9e4dd217f838a3ed447086b22acf8be892a0417e4,37,1,0.7885227768823498,2.2001439210471307,5.758474918825623e-09,-0.0
0,atomic_control,s4c-5f8e17dfd619e120b4a77786,5f8e17dfd619e120b4a77786648ab9a8028c8d95ee15bfba72d29fc5d9a13424,74,2,1.1728218991292862,3.2310976173736696,4.987715935988044e-12,0.4020274042220794
0,atomic_control,s4c-600414053bd9ebe570039bdf,600414053bd9ebe570039bdf1d274604a971e399d960998f9043869a7dd9edbe,54,2,0.9704262511438642,2.6390691258755696,1.0432540039253045e-09,0.5186830156908742
0,atomic_control,s4c-60e34c45612a4b99d3904580,60e34c45612a4b99d390458027ec22556fb52af5e4052d9d38d8a9a66e487d2c,100,1,1.7816962717897609,5.939923602677628,1.966667745345036e-15,-0.0
0,atomic_control,s4c-611d7a79270da850665f43ba,611d7a79270da850665f43ba6cd6fa9685bd90fff05ded41a37415e016c126ef,38,1,1.5213667152541361,4.578478397261699,1.339443916256569e-07,-0.0
0,atomic_control,s4c-61544ff657e5cc0c859ddd8a,61544ff657e5cc0c859ddd8a9124cfa1e42116d6db3c405bd55e1f22a0b52460,57,2,0.7152221515069433,2.0446408518558568,5.460046551220624e-10,0.641337518319594
0,atomic_control,s4c-6183aaaa049b8c74ec08c305,6183aaaa049b8c74ec08c30559714cb1a22c3b3d25a6ae5a31ae204fa2ee74f5,104,1,0.3338321625005389,1.3963087709342072,1.5373879572986284e-15,-0.0
0,atomic_control,s4c-618c7c6a58d5cfbca40feb0c,618c7c6a58d5cfbca40feb0c7d19029b593a3b6b860513d4763b0471487daf0e,49,2,0.25479935471340776,1.290202721805441,3.726838431486709e-10,0.5090871040094709
0,atomic_control,s4c-6235041e93e837ba4107fcae,6235041e93e837ba4107fcae4f19fbf8c8bbe39f27c88a99fe826bf01c2df362,9,1,0.49811059713936756,1.6456091130005381,0.000126075135952735,-0.0
0,atomic_control,s4c-6265f82fa69cabb129b7d018,6265f82fa69cabb129b7d018663e6ba39bbe596a2875edbf08bb7e7c5a363635,27,3,0.19253395965639106,1.2123176729000027,3.66650659918837e-10,0.18673022294975708
0,atomic_control,s4c-62af0ddda5114398f75e5396,62af0ddda5114398f75e53964e1d42df40869a902eeb121ec9252c59e8a3cf11,35,3,1.7387047895606755,5.689968940778431,3.680644958372515e-07,0.027416869709429945
0,atomic_control,s4c-62c122cbc5bc75736f90e790,62c122cbc5bc75736f90e790c107d635f7cb9cfc1c959e77c4951772c8bcf5dc,98,1,1.0468116621671433,2.8485544701896166,8.691077308295911e-16,-0.0
0,atomic_control,s4c-62d6e227444fe40ea088edc4,62d6e227444fe40ea088edc4806a6f59ae67cabcfe55935d8b19494fdbb18654,42,3,1.1254329934876892,3.0815508515406655,1.218550325521668e-06,0.02028922033106249
0,atomic_control,s4c-62fd1c3f87686c7c49468e9a,62fd1c3f87686c7c49468e9a5c24693faeda96db5b4252f33523651307f7e721,36,1,0.5929595732273212,1.8093353596481356,3.539419989760987e-08,-0.0
0,atomic_control,s4c-6301bad4445ec9eaab54bfd1,6301bad4445ec9eaab54bfd15740a118221eb09e11370762485dc1f6471fb964,7,1,1.2715445648274777,3.566356779695146,0.0037390658139028828,-0.0
0,atomic_control,s4c-630bfa740ee354f4dfd6c544,630bfa740ee354f4dfd6c544db4fda0f06415eb16d8b22f0fa4f1f70f26f713a,4,1,0.798771189562468,2.2228078401380373,0.009985896564413855,-0.0
0,atomic_control,s4c-638e7c69cd48d601058fd58a,638e7c69cd48d601058fd58abfdd7e0a2ca7e7930c33551f4b10925529814f75,118,1,0.8400396320809842,2.3164587810438895,3.0771499422565997e-14,-0.0
0,atomic_control,s4c-6392f025a6943e956b7fe9fe,6392f025a6943e956b7fe9fe9ac767c4abc188f0cb78a22f4f835120c3272b3f,51,1,0.7432483995613461,2.102755020744138,3.5377033424977945e-11,-0.0
0,atomic_control,s4c-63983407e3a342965b6b7da9,63983407e3a342965b6b7da962dc06b9fd07ec068ab218542957b82db3dcfc83,12,1,0.269722440571409,1.3096009082034896,2.914608078012351e-05,-0.0
0,atomic_control,s4c-63b26b41dfb0c08d9b5b5505,63b26b41dfb0c08d9b5b550535b9b89509a7ff65f93e9b1a06399675564be0d6,30,3,1.6773674536308592,5.351449472384647,1.0633418074719106e-06,0.422170915361578
0,atomic_control,s4c-63cb382f2b1d73bdc1319aac,63cb382f2b1d73bdc1319aac347b9aa3df6919343eb9a21a93b9527a3e6c23e4,100,1,0.6458395203602497,1.9075878160418924,3.8540543465654224e-17,-0.0
0,atomic_control,s4c-641ff0d8dd8f51fa60f61b63,641ff0d8dd8f51fa60f61b632d16e0534c153b263546e94fcc6284ffe38aa692,9,1,0.3886993094777931,1.475060947796028,0.0001531119152822081,-0.0
0,atomic_control,s4c-6458b490e8c6b224ae39d28e,6458b490e8c6b224ae39d28e648627eb7632d4cdf5146694b98b1477fe3148fa,8,1,1.3841728124278074,3.991522800806732,0.013559950119186644,-0.0
0,atomic_control,s4c-64590c29795180ee77b28ee4,64590c29795180ee77b28ee4a19504cff50320dc3a815e7db64f519a965b6e8b,63,2,0.6586637281385804,1.9322086524830602,6.751435784497046e-11,0.6310325505651164
0,atomic_control,s4c-661753a0e9bc70930c2e03d6,661753a0e9bc70930c2e03d625263c04ac3bed844bc856cfde7d16da752947fb,43,1,0.34132914137070347,1.4068162060818836,2.313988992554549e-09,-0.0
0,atomic_control,s4c-662a52153980baccd515e7de,662a52153980baccd515e7de5d66631ac5d29b730336435ba821d7825b7fe097,119,1,0.6874377126988777,1.9886136003504509,2.182045140926458e-20,-0.0
0,atomic_control,s4c-6651f68f2ae59856f772502a,6651f68f2ae59856f772502a751503aab2db54adf22e0c719e6a5e5bf6c4b57d,54,1,0.5013471114852678,1.650943778706824,7.177937982860553e-11,-0.0
0,atomic_control,s4c-6657e1e157b4a6c8bae2ba61,6657e1e157b4a6c8bae2ba6186d4108797ef1a643ccd58a2b73c4fdcd84a87fc,66,1,1.035927345847795,2.817718023530935,8.088330039706482e-13,-0.0
0,atomic_control,s4c-6682242608c53e601695d621,6682242608c53e601695d621b0ecb10f0bdb494e427962153b777a233b873df6,1,1,0.10823954220913222,1.1143146388093201,0.9802265371272929,-0.0
0,atomic_control,s4c-673284fb79f1bc8bd51fa806,673284fb79f1bc8bd51fa8060ff9550d454ecebdcd6cc77beb89ee9abe9aa54e,18,1,0.5350909293354036,1.7076035064470436,1.6527734334797825e-06,-0.0
0,atomic_control,s4c-67b80bf284103b8ae8ff5f47,67b80bf284103b8ae8ff5f476136b1faa376f7607f184e2f89901e40f087cf45,14,1,1.0663320238222038,2.9047055452949175,4.083942986778752e-05,-0.0
0,atomic_control,s4c-686ab3d6cab4c75ed3c6ff04,686ab3d6cab4c75ed3c6ff04a34e6625d764b1b1b3ebdb725d0d2bb7161b6c26,11,1,1.486022172367499,4.419480575671221,0.0001674161389333196,-0.0
0,atomic_control,s4c-68b3c7c4582ee4ad5d1a1da5,68b3c7c4582ee4ad5d1a1da51f35006cafb0cb2640efead1cffc56f3a5591a28,52,2,0.6115096928077739,1.8432119832136193,5.028755675236458e-10,0.5675100289024675
0,atomic_control,s4c-691bd85eee064c730fb09b89,691bd85eee064c730fb09b8939dff8f72dfcb9534a6be32da1f09ab90bbfb3f1,53,2,1.5614200448722115,4.765583785263594,2.513230928312464e-09,0.14467223659452774
0,atomic_control,s4c-693263654766730201b42ab1,693263654766730201b42ab1408820e298bf51e9a49008ad68a0ee091e314b22,31,3,0.8322368855921158,2.2984543736831977,1.441056338539076e-08,0.24237713548974305
0,atomic_control,s4c-69357741e3cd2facf5d96697,69357741e3cd2facf5d966973832e3350b3cb8e543cabde5e5b4a38ac42f3bc0,95,3,0.9046651398385718,2.471104310109713,2.0034152369939614e-13,0.053933262389844853
0,atomic_control,s4c-6a1245d62c52934cf282e719,6a1245d62c52934cf282e71951cbd171e909c8e6a5b9060ca91141f31a546b96,48,1,0.8454405545027911,2.3290036416286144,1.9841671071621183e-08,-0.0
0,atomic_control,s4c-6a448fd41db11cfe9d995dee,6a448fd41db11cfe9d995deee8c4d412e1ca57554fb0350b0f688e4e4e39a6fd,77,1,1.1895486619051672,3.2855979571622607,1.399786153057293e-11,-0.0
0,atomic_control,s4c-6a47cb4f0b85bb7075de7cc0,6a47cb4f0b85bb7075de7cc0b301fe28f7a61e88f9fb9a309c498d5d0033940f,18,3,1.811944371627985,6.122339970862758,1.793827710735214e-05,0.04752435056791212
0,atomic_control,s4c-6a74aa00d36025fcb388453e,6a74aa00d36025fcb388453ec2ea0ca08863f5121c1a70ccb0c7765be03f64f9,80,1,1.4718380214738038,4.357236479710171,1.799393670655388e-11,-0.0
0,atomic_control,s4c-6a9678820c1dd9ad8bbaee56,6a9678820c1dd9ad8bbaee56e1bb0fe51c6b10a0ba9ad8b5e233985817e0de89,31,3,0.4134546653370052,1.5120323383662704,4.025403013718053e-08,0.20705348280373065
0,atomic_control,s4c-6ab65f71c51ecbe6d8e57b2f,6ab65f71c51ecbe6d8e57b2f0362dab54f0296c0fd5b041513e4d42e6cec7084,55,1,0.603973102344823,1.829372665500946,2.4872555215667742e-12,-0.0
0,atomic_control,s4c-6addb35d89542c8174101ba2,6addb35d89542c8174101ba2662e59e48fa8a78257061c7c933f18b073d98aba,45,1,1.7648269530820861,5.840561579452243,6.2368209701433756e-09,-0.0
0,atomic_control,s4c-6b65310096852a276745298e,6b65310096852a276745298e21abe2407cf1515efcc4bca0acd6f9ff03b3b00d,43,1,1.8506332998339803,6.363848470881121,2.78173893761379e-08,-0.0
0,atomic_control,s4c-6bb98d764bb19383fa105419,6bb98d764bb19383fa1054196e5bbd3e187a5780b271d0e8090b0e4847e89d23,60,1,0.8030708110785799,2.232385648273442,5.0321388733941845e-12,-0.0
0,atomic_control,s4c-6be889a9750ead2c231c690f,6be889a9750ead2c231c690f6c3fdd086e1bc5334fe7bd52f01e6c8d8e840a07,38,2,1.2146049046448566,3.36896273980871,2.7171240628191875e-07,0.6674764582992134
0,atomic_control,s4c-6c0bddcccaa645ad364bdf68,6c0bddcccaa645ad364bdf688a1235671347dea9a33fcae99ca4b65c91f20625,22,3,0.523172188490608,1.6873718303428689,3.6767175798478807e-09,0.3614102177839033
0,atomic_control,s4c-6c4297c596f4e4175888b9de,6c4297c596f4e4175888b9de051636a68fd518ebb16fa11864acda380be27cbf,15,1,0.514039374378626,1.6720315337427039,2.2029150756356246e-05,-0.0
0,atomic_control,s4c-6c5c6099ac7b99feab37f9c0,6c5c6099ac7b99feab37f9c0eb516f62a710d9506f0289a59d968f36b83450df,94,3,1.2740680433693279,3.575367769238877,2.8191949716049284e-14,0.024255486795511875
0,atomic_control,s4c-6daea41e470cda79d7c7ba8e,6daea41e470cda79d7c7ba8ed9d423e4bded4ec4142ce9f29adc666b8af8074e,31,3,0.7958799061862122,2.2163903546364003,2.374726705449413e-09,0.05099299526499117
0,atomic_control,s4c-6de9537f1596eb1f53000b67,6de9537f1596eb1f53000b67d91e563656f5a529b0fbb27b5ac5f764ec99a6c9,13,1,1.1893223111138913,3.2848543436267734,6.369195376159546e-05,-0.0
0,atomic_control,s4c-6e0dbc913e8c7683b7e55f32,6e0dbc913e8c7683b7e55f32367d032fa92b8416b285f7385d5311a131c2f393,95,1,0.8782107923637019,2.406589962914851,7.121889374583678e-17,-0.0
0,atomic_control,s4c-6e3bf4371b08e099582d0dbf,6e3bf4371b08e099582d0dbf1d7f40fa68caa40eea7f8824ea665da3453a6766,29,1,0.8259262974502257,2.2839954449239013,1.0044209961643904e-07,-0.0
0,atomic_control,s4c-6f1fe9150086beff67abddd4,6f1fe9150086beff67abddd4e3312dae3d242ac42b7fa61ddd8fac4fef20cede,38,2,0.7197972408842338,2.054016697810011,3.7013781996336205e-08,0.0522699123409151
0,atomic_control,s4c-6faf9ea84f226f62192738f1,6faf9ea84f226f62192738f17c9692226fb675215069264bf058a3f802e35dd9,105,1,1.80160008069048,6.059335136966947,3.229489566085721e-16,-0.0
0,atomic_control,s4c-70c346f2578e985e8336dddf,70c346f2578e985e8336dddfc40dc9843397d97ee8e047cbc7b276d52d6407d1,54,1,1.5139054193351853,4.5444441427962685,2.5327619961256832e-11,-0.0
0,atomic_control,s4c-70f4806fc748acb9d056ac20,70f4806fc748acb9d056ac206758cb72da3b9073cfafb5aa9f7561e4e10d6807,31,1,1.323621489401283,3.7570027155960894,1.620545124840089e-07,-0.0
0,atomic_control,s4c-719d6c5b12faa24cd483ddb9,719d6c5b12faa24cd483ddb957f64eb3f523de234fdc79d8035853859e05bc6f,61,1,0.47583823185162555,1.6093626512834878,2.602418975555916e-10,-0.0
0,atomic_control,s4c-71a16a67ae154550941d3892,71a16a67ae154550941d389289dd9de7d377ab12082e1c6afd941033dac40e23,53,1,0.34163768652941306,1.4072503393828846,2.587742799596246e-10,-0.0
0,atomic_control,s4c-71f4329b8d3809da4e5a7d08,71f4329b8d3809da4e5a7d08869a349635d25852ae302275425c0b488990e518,64,1,0.6976896246285729,2.0091055532135083,5.79598798971814e-12,-0.0
0,atomic_control,s4c-7251265eb16876112f09715e,7251265eb16876112f09715e2234e9ed7e800a68705ba1a66ea41196a04a2ef2,41,1,0.667999431866043,1.9503316438150125,8.710268240629225e-10,-0.0
0,atomic_control,s4c-726a9d11e46fe699c2c2eafe,726a9d11e46fe699c2c2eafed845eb4aa0693472f2c8e26244db47fb7571a1c7,1,1,0.7108403980642233,2.0357013394368093,0.794401264613742,-0.0
0,atomic_control,s4c-72cde5a0f7e2bddf8c2a613f,72cde5a0f7e2bddf8c2a613f44c1ebebefe1d4a5953d46a28f4f1a09ccc6b112,47,1,0.7808135869585503,2.1832478050638278,9.109395064341385e-09,-0.0
0,atomic_control,s4c-73bb8a51f90cf320d2b3cb37,73bb8a51f90cf320d2b3cb3782c348994397c69c3fc738308cc730aa655f82e8,1,1,0.13002134122356762,1.1388526875750957,0.9751847196976788,-0.0
0,atomic_control,s4c-73fea9802221bfca91a54304,73fea9802221bfca91a543045fa98a115012122e897295c8acae9113d5909809,43,1,1.2017930628954778,3.3260754416024763,4.448870880528801e-08,-0.0
0,atomic_control,s4c-741324c8d958448cd9cfc10d,741324c8d958448cd9cfc10d7d0b3812dd383e22aa39096bb94d612c5ebcd3ab,53,1,0.9497445627202644,2.5850492570235577,1.6875686129485456e-10,-0.0
0,atomic_control,s4c-7415767a4c24ae72d701b713,7415767a4c24ae72d701b713400106858277b84cfa354d44336b9f7e054edbb4,17,1,0.5323422635199572,1.7029163197684716,5.165715861311011e-06,-0.0
0,atomic_control,s4c-742ef0d99bba3bdb8fd6b3ff,742ef0d99bba3bdb8fd6b3ff08253b58d1b179dee561025db1a13a61ba166391,121,1,1.1772141635316642,3.245320665246604,3.593114101375913e-18,-0.0
0,atomic_control,s4c-749197416df20eddc81a2dd2,749197416df20eddc81a2dd20b811c819d4070c2abd46f827a5031a763ccaef5,39,2,0.7978737215167931,2.2208138360411573,3.6002065852571144e-08,0.31952491625572704
0,atomic_control,s4c-7496fb87b96fcaf9e5bee898,7496fb87b96fcaf9e5bee898060620c46512e8aa59d67340babd31f70c6d58ee,90,3,0.4873918822915483,1.6280644940272808,4.1716503650087293e-14,0.6476270523814738
0,atomic_control,s4c-749e6a8d1e91a48cf7173ef5,749e6a8d1e91a48cf7173ef592f1dcc685f547d0284f8ef28d85f548aab070e1,54,3,0.6151251242621805,1.8498880509554247,1.6154767063977045e-10,0.03781299853336554
0,atomic_control,s4c-74b7231b551e29a3f4b1d983,74b7231b551e29a3f4b1d98304a1a3e3bf3254dbf8036c70d115c6393293ab1d,72,3,0.7595272785456151,2.137265650329907,9.148822497011486e-12,0.0006835648912574826
0,atomic_control,s4c-7505df2b10a50226900ae61d,7505df2b10a50226900ae61d11c900fc74d08d1985433247384d8f2afdaa8d9b,19,2,0.6877632367272442,1.989261047234543,1.1334470306558044e-06,0.009112639929043662
0,atomic_control,s4c-756ef959e7405138f6438122,756ef959e7405138f6438122fcb0dfe98c100834b831118303bfae5a78fdaf72,40,2,1.8490056567455366,6.353498821953737,9.084520536466778e-08,0.6030261979113696
0,atomic_control,s4c-75c9f2e2c8ec9a7a3e23ea95,75c9f2e2c8ec9a7a3e23ea9552b7d5222d23e1b4e63fe32e90af3996a18170b5,9,1,0.8379946308064063,2.311726460334315,7.568309140677409e-05,-0.0
0,atomic_control,s4c-75ffb9036781c9b91ff43d8b,75ffb9036781c9b91ff43d8b43aabd4ae61058b275e20c979dd2080d386ad2f5,33,2,1.286196649788887,3.618996037947321,1.1934720990163818e-07,0.48220853468131797
0,atomic_control,s4c-760e1f49bd5522db7aa58cb2,760e1f49bd5522db7aa58cb28c11ea4f7fde369ed49dd03a5e8429972d82e7e0,117,1,0.6289747750151835,1.8756865924149428,2.0219203548760094e-19,-0.0
0,atomic_control,s4c-76c96109d6dbad16e7c0f1d8,76c96109d6dbad16e7c0f1d8e637fa7b296511fb6e72899dda8336bfdb37c3be,109,3,0.7414469095220173,2.0989703385762892,4.6403913112092025e-15,0.113770855718015
0,atomic_control,s4c-76cbc494f5e61780282917f2,76cbc494f5e61780282917f280f6dda8ded05b091931f6154e50c049f6d120a6,93,3,1.5860282609949763,4.88431114389256,1.0418906637868455e-13,0.28475022528896327
0,atomic_control,s4c-76d5da68b47a2443ea0dbc65,76d5da68b47a2443ea0dbc65793509150fc7646db2eaf52abc35729b965210f2,57,1,0.16190024631894434,1.1757429507836996,3.928395247891726e-12,-0.0
0,atomic_control,s4c-771189d50de376b51c3693bf,771189d50de376b51c3693bf53952029241757a04c294e8c15179d919de8c571,22,1,0.31239189833933523,1.366690191708621,4.1051666790584094e-07,-0.0
0,atomic_control,s4c-772630b5f4fef2e0304b8b95,772630b5f4fef2e0304b8b953f8b0474c2f38214e6d5afecb620df24a322ef52,45,1,0.5616138720846079,1.7535001428866048,3.959840588621832e-09,-0.0
0,atomic_control,s4c-774ef7f64b624dcd0451b8bc,774ef7f64b624dcd0451b8bc8f25448320b51dc508ff3061b6d6e393fe53d8b6,37,1,0.9338689341607957,2.544334020335414,1.2189191392303808e-07,-0.0
0,atomic_control,s4c-7763f086c3ee55d31c47c300,7763f086c3ee55d31c47c300308ad8f0b458a8072f7b45e6302d265a637e8aa5,23,3,0.08216058418602556,1.0856301308634633,7.406745277138778e-11,0.25915130876797127
